starring	character
2289	2007
9820	7806
14825	1081
42522	30295
1366	42
41544	9704
832	760
15444	11843
19832	15008
8488	930
5988	4617
13006	10058
712	650
20394	1686
4712	3949
5098	4258
20018	15155
22688	17022
15225	3692
13369	10354
19440	14730
23557	17603
11635	9071
18490	14025
26920	9356
8281	6636
28923	21295
11503	8969
10739	8446
8875	7097
20535	7547
43273	4658
32002	23345
7779	6267
7056	5763
162	158
846	136
2770	2400
44098	31370
38619	27709
32945	23957
1793	746
3930	3297
23191	6551
9163	1398
7398	5990
26577	19684
26198	19417
19387	14687
16471	12597
12995	5722
15287	11724
29700	21818
31160	22815
8382	6705
22778	17070
31208	22854
14021	10838
22745	7029
5183	4336
29663	21803
10197	170
29333	21578
5040	4216
35277	25534
6857	5617
3189	2745
40469	28953
38002	27290
8368	6693
17752	13535
18825	14256
9433	7538
37308	26822
23440	17531
14040	772
10239	11
11397	1841
2560	472
9068	7261
43379	30915
31614	23103
6534	2548
41854	6091
23796	17767
1303	1171
22082	16598
8476	6772
6118	5081
16081	12336
36796	26476
41924	29908
33250	24164
33523	24347
43190	30777
36605	26363
41125	854
25451	15571
24226	9620
5757	4787
3798	3201
22561	16941
40695	19003
12420	282
25715	19066
39692	28396
23444	17534
20832	7316
20475	15503
32593	1613
16376	12532
27937	20589
13372	10357
39375	3202
16351	5089
12159	6349
3742	32
32439	8605
31069	7928
27894	20557
43547	18178
44057	31347
32666	9413
30861	22623
13274	10277
34551	25049
30421	22323
14493	1776
11449	8924
34637	25102
38689	27758
32438	930
28086	8386
25102	11558
35256	15460
496	458
21118	15965
40031	10624
9860	930
14854	11427
11547	9001
9782	6121
37003	949
26853	19872
34558	13323
2057	1810
30091	22088
4341	3637
24130	17980
38340	4944
5461	4541
2765	2395
16969	12929
24241	18066
27716	20432
17801	13573
39657	28382
2599	2253
31277	21
1116	1011
30107	22101
35922	472
27602	8387
29499	21679
29330	4381
18265	143
19868	51
15069	11563
22813	472
17676	13461
10094	5657
6061	5042
15463	11856
39756	28442
10623	8357
29991	4999
15758	12101
34529	25033
6911	5658
20738	15691
20505	15526
22917	17162
3247	2801
5114	4273
42159	1501
20525	15537
41392	29577
27081	20021
26714	5261
10744	2365
23665	17293
9806	7795
17714	13499
38410	5106
21596	16284
7449	6022
6407	5305
20736	15689
37413	493
13422	10397
37354	26846
35812	25873
34775	8898
27616	3212
42694	30412
37356	26848
35925	25933
23322	17436
43115	30719
4509	3782
24442	1049
35201	5447
7092	5791
28644	6116
31940	13692
26138	19367
12079	309
18194	13847
34233	6358
35512	25684
37261	26793
18460	14005
26866	796
39484	28262
20632	15610
39536	28291
22774	17067
28538	21003
41538	29675
42488	30269
5581	30
23344	17452
23364	17472
1197	1088
25467	18902
36752	26452
9636	7668
24783	18468
29402	21619
33197	24124
12315	9568
17977	13694
31127	14208
39531	28287
39850	28510
3460	2942
173	160
25096	713
23324	17438
5494	4569
26894	19896
9987	5378
22914	17162
23876	17808
20683	15646
40286	28825
30859	22621
30082	1606
1992	1764
21523	11342
26027	1706
1289	1159
20406	5754
4560	3824
27495	11682
30793	22559
40146	28727
43835	31199
5533	1059
23765	17744
11409	8901
26009	2665
32974	23976
14610	11248
18456	1055
27414	9536
2022	1788
36255	26135
35376	25602
1288	1159
44112	31379
6815	469
18740	14175
16618	12692
7299	1504
9945	7895
1799	1577
19186	14534
7665	6179
22946	17168
34115	24737
9757	7759
40043	28651
15660	12018
39825	10341
41797	29835
41751	8479
32217	23482
16734	7870
591	548
17400	13267
37136	26697
25041	18637
3425	2916
22259	16722
21986	1049
10333	8137
10013	7942
42462	30250
42293	30135
8602	6881
1147	1041
4406	3695
5042	2645
34183	24789
7	7
13946	10780
40071	28669
33690	3222
27921	20575
16945	4237
33222	24139
21730	11169
336	320
41322	29534
38152	27391
30109	22103
5363	4456
40381	28895
9722	7728
1192	1083
17468	13310
21344	16117
8974	7177
17071	13012
29725	21831
9055	7249
1286	1159
35271	25528
8942	7152
22016	16553
14564	11212
32582	23721
37518	8301
5526	4599
37812	1394
32392	8370
37481	26928
32819	23885
12709	9832
230	219
8083	186
40737	1611
24490	18249
1285	1159
43974	31298
27967	20615
17469	13310
32770	12720
27275	20156
35685	25800
25046	250
1264	1147
20365	4826
365	349
176	160
16538	974
28870	21258
23718	17712
13980	10805
6684	1087
33041	24027
40823	29214
406	383
21923	16490
9390	7502
1284	1159
16770	12800
36365	26214
39047	1876
28839	21232
15137	11623
41693	29764
33816	24523
41156	29431
35102	2829
4694	3932
17048	3592
42318	30151
26310	19491
38550	27666
24604	18336
34364	668
8695	3080
30663	22476
42144	30051
31911	23292
8106	6515
8633	6903
1283	1159
40337	28863
27811	20494
37989	27281
11147	8719
2975	2573
39563	28310
33772	24503
28611	21054
33542	9
44086	31362
30170	22144
13503	10455
8910	7130
40332	28858
21002	15882
34566	25055
178	160
42033	29971
28268	20808
42664	30395
26150	19377
26373	14984
2082	1833
21348	16117
22435	16850
31080	22760
9634	2836
15554	2576
9003	7199
34584	25071
32684	23796
22804	5200
1036	942
11739	2338
32296	23546
15205	142
32335	23573
24324	18130
12060	9390
10304	8097
29630	21784
9803	7792
41082	29378
7849	6312
7719	6217
28458	2564
28534	21000
27154	20063
26238	19443
40138	28720
25537	18943
36180	26085
37224	26765
25510	18924
5130	4287
22978	17201
23190	17347
8580	6866
35071	25384
32047	23376
149	145
16948	7343
1239	1126
10303	8097
27342	402
6541	1706
22367	7931
10805	8491
6392	5283
7171	5841
33895	24580
6164	5115
12576	9155
24509	4441
17094	9591
41332	3854
15437	2693
36632	323
5137	4294
27203	20105
42105	30030
21651	16321
42254	30119
38189	27421
41452	29614
41258	482
29323	21574
10306	8097
27341	402
22721	65
41080	29378
1549	1369
18580	14083
3547	3008
36291	26161
23858	17794
43973	31297
39658	1736
32993	23993
21537	10841
12768	9880
16965	12928
6996	5725
42951	30597
41639	28986
31426	775
4130	3467
18060	13759
19099	14472
40980	29310
39434	28230
10080	7963
22540	16929
27200	20102
26098	1052
17118	13048
26317	3164
39314	28155
39597	28337
6115	5079
9899	7862
6736	5540
14121	10906
12066	1924
13392	10370
44040	3238
134	130
30935	22673
38374	27544
24427	18200
954	865
30589	22432
12932	10003
10308	8122
29831	21889
4541	3806
26568	19677
20319	15392
44042	31337
5444	4526
35128	25421
35474	5968
6637	5460
36874	26520
43446	102
9332	7463
28901	1054
35345	25583
25642	19013
17673	13458
20963	15847
41644	28988
34693	25137
3170	2732
38864	27838
13772	10667
19513	14785
13379	10362
18917	1287
29526	1706
23645	17658
35078	5057
27036	19995
10458	8237
21057	15928
43571	28831
42259	30121
31255	22887
32784	2385
37378	5749
35658	25781
39199	28064
9574	334
13209	10222
22209	7544
38260	3061
26045	917
10465	8241
29611	21767
5486	4562
8701	6949
14280	11019
3555	3016
32866	23912
6735	1835
39128	3317
880	804
2897	2509
32924	11167
2283	2001
26538	19654
38638	27719
43788	2203
21073	3021
30577	22424
1149	1043
39119	28000
20426	12094
11457	8930
36021	25992
28475	1924
25764	19102
28752	21153
37702	27082
25029	18625
38401	27564
19863	15036
43366	30905
41240	29485
32188	23462
509	471
2636	2286
42738	9353
30457	22345
11932	9283
26155	1134
12000	2339
4252	3568
43428	30943
18725	8640
34464	24977
14177	2663
12933	10004
7351	5970
2766	2396
8226	6593
1915	1701
40974	2385
11643	9077
9301	7435
8872	7094
9040	7234
6147	5102
10655	1097
28088	19479
4807	4032
6031	5014
12667	9802
20732	15685
30513	5912
33343	11647
8255	6554
33531	24353
43011	30638
3791	3197
10231	8082
18680	14152
33319	24206
17145	13068
37132	26694
30340	5723
13460	6074
33670	24449
4159	3490
26860	19876
40416	28917
29086	21416
7599	6134
1350	1203
35556	25707
38824	2732
2145	710
13194	10209
20063	15178
22362	7931
13672	10587
13682	10595
17549	1084
20434	5089
21472	16204
7038	3209
6552	5393
16811	12828
7981	6413
23185	1772
38853	27832
16982	9933
38568	9081
12019	9357
37860	1049
11689	9106
21617	2564
15508	11894
8812	7045
32432	2421
3479	2959
38139	27383
23299	17420
1340	1195
35196	3881
16971	806
4776	4006
33223	24140
1672	1483
41837	6091
34973	25306
328	300
18989	14387
25410	5754
10881	1598
15140	11626
30648	22468
34352	24895
42780	30475
11796	8845
8996	7192
20930	15824
3735	1395
36359	26211
2356	2062
7334	5960
32853	23906
44023	15638
14034	10847
35767	25841
6990	5719
25088	18672
40067	2564
18685	14155
23140	1706
1959	1738
28073	3231
43146	30750
27303	20172
21870	5104
41653	28992
28148	20731
40979	29309
14345	2656
25555	18958
12882	9965
5674	4725
20723	15677
38197	713
25375	1762
19291	14613
6791	5577
38505	143
42737	17647
11177	4360
14788	5874
35369	25598
1105	1001
5724	4763
33509	24337
5600	4661
38033	722
34941	25285
9313	7445
34350	24894
25875	19190
27208	20110
411	388
21085	15949
10459	143
19575	14826
26778	19826
2107	1857
24863	16996
35688	25803
29210	5177
17916	13649
41557	5370
13094	10129
10437	8221
39695	1002
34082	24712
43562	31023
17756	13531
29251	21526
17772	13553
25218	18742
35332	25570
33515	24342
40722	29145
21111	445
13455	10425
25259	7484
35557	25708
28295	20829
4236	3553
6134	5092
34701	25145
23382	5080
38831	8485
1291	1159
21763	16384
4835	2355
16443	12578
21380	16144
35380	25606
5213	4356
36730	13189
42941	30590
27706	18675
19964	15111
32960	7279
13754	10653
31885	23280
37669	27054
28162	20741
11765	9164
8094	6505
42066	29999
44110	31377
43802	31174
16479	12601
6277	332
5078	4238
30413	22318
7682	6193
30965	4810
13224	10237
34563	25054
2645	2294
12774	9883
8621	6896
1870	1658
8144	758
44099	31371
18755	14198
30354	22273
42884	30547
41493	29645
18853	14280
40706	7359
17901	13639
40268	10624
14042	10853
43490	23
36997	26617
24432	5782
39550	439
33981	24625
10276	8104
25594	136
34534	25038
18399	13970
37806	27160
31175	22821
21545	16254
30556	22410
13551	10498
34181	24787
33942	493
35692	25807
12121	9433
19739	2829
1643	1457
17363	13236
9997	7930
38268	27478
31301	4404
2887	2499
15060	11557
22734	11534
16576	2163
11510	1546
43265	30823
25064	18658
27767	727
6732	5537
4348	3643
22326	16770
39505	28271
24025	907
42067	30000
26499	4857
20072	15186
43062	30674
40152	28731
25201	18730
21075	2548
21669	4516
11841	9220
8793	357
2531	2195
18425	13981
9875	7844
39456	28239
25945	727
4356	915
11856	9229
33925	13133
33858	24555
31874	3319
40580	29047
25632	10841
10555	5299
1190	1081
42131	2829
34409	24934
92	88
8821	7052
34086	24716
24369	16573
9932	1394
1382	1228
37339	26837
5336	4439
5398	4487
25518	2907
23362	17470
25820	19147
12304	9559
36410	26237
8754	6996
41383	29570
13130	797
17812	13577
1721	1529
32369	1163
12845	9936
38181	27416
33593	24402
39156	28025
7420	3480
8901	7122
335	300
43826	31192
35485	11675
18030	13735
30236	22199
25733	19079
40585	7280
3598	3052
21496	16217
23717	17711
19210	14550
12116	9429
2019	1785
39359	28185
30361	22279
15224	2842
17758	13539
1617	1432
13594	765
724	661
21104	15965
26002	19278
3379	2887
18560	14072
33873	7128
23059	17256
21269	16052
20478	15506
7554	6099
13190	5991
15566	11939
21831	8862
31350	5348
1551	1371
802	733
13470	102
28009	5967
30179	22151
16325	11443
24776	18461
24580	18318
2869	2483
43200	30781
40570	29037
31065	2196
9357	7476
25841	668
19711	14924
34393	24921
43808	31179
39398	28207
31299	22905
28090	12125
27396	20230
9414	7524
8839	1051
37843	27186
4289	3598
5928	4924
38471	27611
6950	5687
7818	6290
11085	8688
37194	16536
14320	11016
11750	9153
15	15
28997	21346
27846	1576
30204	22173
24668	1759
23179	2196
3204	2759
26950	1168
26711	19783
21327	12428
4472	3752
29596	21756
36821	26491
43662	31078
9990	472
14845	11420
35419	25627
9811	891
19274	14598
16545	12646
19630	14861
2678	2325
39675	84
12543	9707
30538	22399
559	518
18085	10026
39221	28080
27722	1239
1084	983
17464	1114
24213	18046
5987	4430
39388	28200
24744	18442
32459	23653
37448	26909
13359	10347
35250	5947
12559	9717
40546	29013
33468	24310
33033	24027
31497	23027
35229	25498
23438	943
19048	14430
22866	17125
35411	907
10648	8375
39532	28288
20630	15608
28273	20812
21457	16191
6863	2792
41174	29441
26952	1168
167	160
26835	19860
12226	9131
1435	1271
20648	15619
26637	19729
7850	6313
574	533
39664	6077
35897	25919
2886	2498
43086	30694
33475	2659
29878	21925
7091	5790
16027	3592
18183	3429
35650	25773
3355	2868
38901	27862
34737	25169
6861	5620
4457	3738
6417	5310
5082	4245
41268	482
43850	7351
35843	25894
11264	6303
5074	4238
30349	1854
11486	8952
4280	3589
15220	11676
33883	24571
21589	16279
1630	1445
29092	21421
11472	8942
24955	18567
35708	25815
31252	22884
6854	102
11214	8767
2295	2012
14446	11132
12493	6738
25507	18921
28820	21213
30988	22713
8517	6807
27433	20248
34212	24811
38900	3303
29224	3143
23630	12173
30058	22059
944	858
985	892
12871	9956
164	160
42221	30096
17596	13404
33390	24254
9916	7877
28631	21069
42989	30624
30397	22304
28627	21066
1213	1102
35784	25853
21124	250
26182	19402
24553	338
38813	149
38115	27370
24512	18265
2207	1935
22337	16781
37432	26902
43797	31163
8948	2276
4446	3729
15913	12213
32009	282
30312	1783
19152	8878
18280	13901
41577	5909
33177	1084
19800	14980
12875	9217
18923	14335
39511	28275
28269	20809
10469	168
8110	5924
12789	9894
28624	21041
36808	26485
32023	13149
1686	1496
15707	12059
28961	21318
39775	28460
41542	1550
29215	21499
19089	14464
42407	30206
40350	28875
2659	2308
14443	11130
31128	22793
13978	3037
28256	20800
21677	16340
9363	7481
7389	5986
4333	84
31662	23143
37067	26660
37019	26628
7694	6203
43844	31204
8671	6923
40825	29216
27754	20459
32778	23861
34440	24958
1293	1161
11579	9028
2817	2440
14756	11351
3026	2615
30164	1706
41790	2897
306	292
13282	10285
8112	5924
11470	8941
43693	31102
1970	1747
39093	27985
24784	5308
14908	11458
41140	29418
30207	22175
6564	5401
27755	20460
16677	4379
1473	1306
38004	27292
11753	9155
29916	21952
36623	21233
28532	20998
1000	906
19745	14944
30982	22708
27160	20068
30184	22155
2479	2155
22535	3472
23685	17684
42449	30239
390	369
12584	9734
19110	14479
18178	13836
15171	916
3815	3216
33111	251
14036	1910
30233	22178
25571	18972
9161	7336
12821	9919
5761	4791
4993	3712
11028	8653
21840	16433
31125	22791
29093	21422
14112	10900
25095	13584
43811	1084
34228	24821
22994	17211
36564	7741
4175	3501
6099	2895
9360	7478
37981	27275
22199	11454
7332	278
2034	1793
41725	29792
19275	1767
21004	15884
25479	18909
26261	8860
10247	65
9856	5688
29542	21711
11541	5313
30044	22047
5047	4222
18868	14295
19941	15092
6489	5360
12868	1087
29328	2732
31729	10050
13133	10165
10223	8075
14852	2179
36513	26298
35136	25428
24764	18449
12833	9929
43685	31099
39639	28367
11699	9
31971	1047
702	642
5932	4928
23341	8400
41951	3744
25999	19275
28531	20997
36124	26057
42139	30048
42125	1397
5045	4220
10119	8003
20848	15777
38122	27373
22449	16861
19472	14756
43122	30726
42416	806
29114	21436
4544	3809
34997	25326
40283	28823
24792	18475
39573	28319
30697	22498
30338	22264
17069	13011
10936	8588
31485	23019
31005	22720
6418	5311
34709	25153
431	326
2630	2281
43580	6237
24677	18388
43220	12467
40402	28909
851	777
30680	22487
26659	19745
27648	20383
22651	16998
12949	10019
10167	8042
27613	20363
37826	27175
42101	1595
17318	13199
27068	20012
21408	7508
34338	24885
10706	8416
37462	1242
29826	21884
14462	11142
14835	11412
40963	29301
11889	9251
6126	136
21014	15892
9800	2282
8843	7070
19692	14908
14642	11273
33259	24171
25428	142
4641	3887
2211	1938
14093	10890
41357	5080
11609	9054
34795	5754
24907	1595
7122	5805
17324	13205
37439	1594
22094	16608
23660	17668
33567	24383
18372	4862
10422	8208
6019	5003
38840	27823
16828	12844
43638	3859
21908	16483
37490	84
38593	27693
19492	1785
42073	30004
28198	12428
41801	29838
24736	18434
19236	14564
33971	282
23001	17218
39883	1084
1980	1756
1901	1687
12682	5106
7667	6181
15963	12257
34753	25175
29570	21737
6155	5107
35379	25605
30026	774
7198	5864
22000	16543
39923	28559
13746	10645
37885	15949
35639	13308
10607	4370
10301	8118
42006	3705
25795	4370
22139	16636
12172	9469
10700	8411
709	228
7020	5742
43020	3394
13074	1085
41418	29595
38546	27662
24344	18142
19091	14466
9717	7723
16145	12375
20296	10780
42644	30388
705	57
23847	17787
24224	18054
18338	749
34152	24767
29128	21448
36889	26530
9658	7682
8465	6763
13742	99
14020	590
25532	18939
192	183
3132	2698
9417	2334
42690	30409
30350	1854
36374	26219
35263	5592
13873	3983
21370	16137
25182	1924
41246	29491
7814	6288
6120	2711
22248	3021
20207	15307
9668	3076
4820	1084
15543	11927
6475	5347
15805	12126
2332	2044
25133	310
40736	5587
26683	2102
2594	2248
18096	13787
39884	1084
4513	3785
42628	18675
40403	797
31113	22784
11459	8932
21471	16203
2621	2274
7018	5741
24600	18334
711	649
5101	4261
27468	806
28297	20831
25672	19029
43716	31120
12187	9482
6321	5240
22539	3476
30567	22417
26775	4133
9604	5265
13991	10453
22735	4524
22290	8884
2197	1925
8013	6439
4539	3804
8377	6700
24254	18078
33108	17844
42939	30588
32416	4913
22550	16936
39247	28098
14086	10885
2431	2115
31723	32
34662	11169
33892	24577
11079	515
14553	11203
19020	14407
31695	23159
8116	1144
28409	20913
3046	493
4891	4090
28267	20807
19588	1127
5177	4330
32765	1783
43895	31233
6929	5673
38940	27884
10886	8547
25313	18799
4191	3515
7547	6094
29813	400
32029	23363
19856	15031
30863	22625
28380	20890
24513	18266
2982	2577
15240	8892
36267	26138
42174	30066
26574	1500
6975	5706
30689	22487
16889	2809
42658	12467
27466	806
36443	26252
2617	2270
7884	158
3413	2910
20800	8249
37030	26636
41003	29323
15833	12146
4468	3748
27850	20521
33392	24256
36801	2907
13610	10536
14581	11226
14028	10845
36637	26383
35092	25395
35773	25846
39286	28133
3712	250
41166	29435
22926	17168
34803	1773
30177	22149
7045	5755
12628	9772
38351	27526
36776	4080
35123	25416
7546	5211
14321	11047
36604	12099
34085	24715
4009	3363
36133	26065
6970	5702
12649	9789
37397	25
27733	20442
4433	3719
27018	19980
11757	9158
15480	11869
11145	8718
22519	16915
2680	2327
39720	28411
10051	3994
8841	7068
18211	2564
17808	2737
27089	837
26882	19887
42990	722
44078	3920
9	9
3704	3129
15504	11890
22421	16839
30344	22268
5556	4625
34490	24999
11561	9012
34712	25156
9512	7585
43646	31068
24124	14507
41274	29508
18078	13771
37485	26931
31888	23283
12640	9781
18536	14055
1035	941
23306	2911
26325	19502
2565	2221
37837	9446
11846	9225
8181	6562
4453	3735
19762	265
31928	23301
7521	6075
34033	24669
38366	27538
42953	30599
38419	27574
11408	8900
3008	2600
32680	23793
4969	4164
8593	6874
1082	981
586	543
14994	57
35076	25389
8971	7175
15196	11660
14607	1084
43512	3025
14630	11264
31106	22778
33249	24163
33019	24015
4938	4134
13043	3031
38558	5754
27764	20464
12009	9350
32479	23667
32789	1835
10209	8066
7810	6285
22706	1141
23290	17411
12794	9899
9121	7303
2192	1920
40368	7668
8623	5075
31107	22779
1572	1390
1101	57
25576	18975
10659	8377
43725	31125
22346	16789
39577	28322
10072	7976
9372	3089
15860	12166
34645	12467
30942	22679
10564	8307
18905	14319
36714	26431
30851	22615
20737	15690
21419	16168
42391	11792
11399	6909
2592	2246
20116	15227
39748	28435
35198	24516
30152	3615
14646	11275
19018	1136
42809	30501
23119	6572
41075	29375
16695	12747
23331	17445
34358	24899
39479	28257
24848	4532
43028	30649
23887	17818
5182	4335
24782	18467
5420	4506
35634	25761
30332	13305
43639	31063
4905	4104
33528	24351
40051	28657
13302	10302
16054	12305
17335	13216
12029	9364
39969	28597
38970	3155
2345	2054
40605	3226
41741	7319
5326	224
20948	15832
36031	26000
14518	11175
7823	2156
7046	158
38880	27848
33086	24059
36129	26062
15019	11529
31261	22889
8279	1925
40249	28799
39219	28079
9745	7748
29138	2950
34372	24910
4403	3693
30360	22278
35727	25830
291	277
28653	21085
5123	4280
13192	3692
15083	11574
27027	19989
34156	24770
34457	24972
40169	28746
7606	6139
18257	13887
25210	921
13440	10412
38343	10036
28936	21304
2724	2363
28487	20967
15277	8319
31929	23302
11607	9052
32170	23452
31411	1074
29572	21739
16316	12486
19441	14731
15875	12178
8230	6595
14834	11411
16033	12303
28524	20992
19969	15115
24463	2334
32203	1432
33889	24575
26943	19931
32384	23603
26596	84
35511	25683
28654	21086
7205	5871
34530	25034
304	290
22850	17113
40342	28868
38672	27744
22085	16601
30685	8202
13812	10697
22938	17162
29577	21739
25094	2829
18854	14281
21236	833
33368	11343
16003	11055
35202	25482
33700	158
6760	5556
31743	23188
39805	28479
38460	27602
142	138
1183	1074
26595	84
2973	2571
19255	9815
38308	6993
42510	30287
5637	1946
1765	1567
41754	1785
25190	18722
22921	3920
28469	20956
6787	5574
41980	7287
23582	17620
37597	27002
41022	29334
32699	23806
10665	3180
27833	20511
40527	29002
2761	2392
11222	8773
21882	16465
27327	20189
19309	84
7759	6252
8945	7154
35887	9338
23004	17220
29978	1862
32975	23977
39179	28048
734	671
1041	947
20969	15853
38500	27633
8746	6989
33212	24134
14027	10844
10650	8377
31419	2601
32698	23805
22968	17195
26925	19920
4470	3750
22649	16996
24125	15272
13290	158
23393	17489
1990	1763
22551	16937
39886	28529
10439	8223
30978	22704
39560	32
3442	2927
44130	1285
20941	15832
22964	17193
18295	10164
22939	17162
35465	1795
12874	482
4390	3681
21107	3675
24405	683
11461	8934
17114	13045
22990	17208
32654	13106
8070	6487
24924	1136
11832	9212
9395	7507
25560	18962
10721	8430
16103	12351
36588	26353
24172	18010
33317	2102
33352	24224
19321	14639
41530	29668
40075	5057
3559	3020
19258	98
39333	7665
6737	143
39141	28012
35472	25664
22430	16847
43786	31163
7922	6363
39899	28541
29026	21367
24099	84
41338	3222
27282	20159
2501	2174
36976	26601
29314	9611
3444	2929
14739	5924
33418	496
7407	5996
8342	5979
15795	3066
16809	12826
30412	22317
4474	3754
3938	3304
1126	1009
8265	6623
17085	13024
34909	25261
29267	21533
13694	9501
35238	9438
9222	493
24150	17994
39026	27946
5251	4377
41637	28972
27143	20060
29317	9611
19056	14437
27404	20209
23650	493
35962	25959
31205	22851
17368	13240
9024	7218
19936	15087
31083	22763
39035	8413
642	592
42768	10026
25867	19183
7055	5762
22454	16865
8220	2648
33833	24539
43466	30963
30381	4441
13228	10241
28963	21320
448	417
14548	11199
42434	30227
34758	3240
5969	4961
39476	28254
23821	1533
29311	9611
17582	13392
12268	9534
41208	29467
40900	13863
40491	28972
9443	7546
32697	23804
18228	12499
36854	26505
14097	752
19269	13562
21667	16332
39847	28508
38298	27501
11648	9081
43767	31151
17625	13427
10596	8334
38686	27756
38168	27405
36434	21613
12017	9
12570	9726
27543	20315
27407	20209
9627	7663
6677	5495
12142	718
33790	5056
25121	18682
28939	21304
41827	29850
15384	11800
37779	27142
42341	30160
26219	1835
38441	104
23380	17482
38532	14945
2220	758
18822	1397
8438	24
31726	23177
11350	8866
4202	69
28938	21304
37145	26705
33213	103
26200	19419
33979	7484
18435	13987
21011	15889
40892	29258
13750	10649
39780	18034
14015	10834
3386	2894
15809	6121
18160	13827
31060	22751
5267	4390
42755	30457
37287	26810
36380	26222
23883	17814
36626	26374
33911	1049
6885	5639
747	684
6772	607
20231	15327
24123	879
24217	18050
39282	28130
28937	21304
25602	18989
17820	1055
9476	5681
22118	16626
44017	84
42199	30080
43076	30684
22464	16870
32643	23769
22372	727
44059	31348
31436	11971
32661	23777
23874	8009
24022	17907
3191	2747
834	762
15687	12042
5307	4422
29971	2950
1786	1587
3174	2734
38455	27597
4979	4172
17618	13422
22242	855
35795	2711
26560	19671
37445	11075
14500	11162
41782	15376
9562	7618
18198	13850
4035	3386
38947	27884
28948	21309
616	571
6219	930
1130	1024
547	506
3790	3196
16544	12645
17306	13187
2278	1996
11023	8648
3256	2808
34205	1057
11939	9290
42392	30194
17587	13397
37077	26665
33258	1925
104	100
13022	10073
13739	10639
23370	482
25710	19061
19262	14587
7716	6215
28900	21282
43183	3820
1907	1693
17395	13264
7328	5957
3808	806
11182	8743
17797	13570
28105	20700
200	191
22408	16831
37120	628
34625	8873
8558	1422
19700	14916
15379	11796
36243	4441
19139	14499
6682	5499
11109	1239
37364	26853
14777	10841
25468	1878
3374	2882
17142	13065
24045	17921
15150	11635
27179	20082
18829	14260
11555	9007
35181	25467
668	609
38732	27782
8233	6597
8706	6954
18447	13995
40418	28919
28091	2196
4502	3778
6905	5655
43833	31198
32777	23860
8582	2955
24902	18548
33275	24183
31916	3627
2679	2326
18201	13853
39765	28451
14931	11471
19880	15051
30593	5096
25227	18748
29318	9611
34708	25152
30581	22427
16843	12854
7987	6419
5426	4512
38800	10235
37449	26910
11703	9116
3904	3277
14853	11426
16465	12594
37384	26866
34498	25005
14522	1706
17310	13191
41615	29727
13615	10541
41179	29445
17319	13200
35882	1047
8732	6975
3511	2982
20603	15590
35697	25811
11345	8862
40830	29220
39873	1084
17507	13340
22740	17045
43322	30868
36287	4370
30747	22527
41100	29385
11843	9222
15986	12268
41184	29450
4203	3523
11641	11
4153	3486
43097	5947
34271	24845
28498	20975
17164	1606
42950	515
36398	9445
25340	18819
6763	3847
34161	3180
37522	150
17822	13584
43975	31299
26097	19339
41884	29884
1432	768
27039	10841
26667	7439
16485	12606
15604	11967
8298	6649
17380	13250
5325	4432
29339	1946
40464	28950
4443	3726
35189	25475
27045	19999
23795	1287
4623	3875
29135	21455
25680	19037
1138	1032
44113	752
43587	31042
36814	3799
3854	3247
20572	2994
43400	30926
23857	17792
4997	4184
41707	29777
38482	27620
15546	452
727	664
6256	332
4393	3684
19178	14526
23603	17635
37668	27053
1758	1561
25562	18964
9791	7784
22743	17047
4206	3526
27741	20449
41201	29461
5317	4428
21040	15913
24295	13443
31481	309
23855	17792
32832	1353
16967	107
3013	1394
31467	3235
34577	25064
9901	7864
37114	6812
37896	27214
30784	22550
10029	1876
27388	20224
5842	4851
19802	14981
43037	30656
42017	29968
40395	28906
9137	7316
4286	3595
11482	8948
15484	833
30826	22590
2009	723
28520	20989
26728	19793
43232	1393
4800	4027
5106	4265
41874	29877
1186	1077
3173	496
10931	8584
23789	12467
40951	4862
36305	26171
12852	9942
14969	11497
26727	19792
35358	25590
8720	6966
41913	29900
3324	2843
18287	13903
28640	10381
20174	15276
36125	26058
27652	20386
6691	5507
15180	5
12605	9751
32297	23547
21687	16350
35575	25719
9029	7223
29806	21869
27128	20053
41262	29499
40483	28965
33668	24447
29865	21916
15376	11360
10457	8236
44121	31386
39037	515
18714	14174
1656	1469
35007	25335
12761	1803
18294	143
39240	28092
37693	27075
42050	29985
5117	3202
12440	4800
34246	24826
16589	3715
35892	9338
13892	3996
26519	19637
996	902
25006	2836
28410	20914
11441	8443
3521	2990
19618	1049
37346	26844
10933	8586
35268	15460
29312	21569
33348	2732
18267	13894
30449	22338
26599	19703
32499	138
30374	4674
42849	30529
39932	28568
7094	5793
22988	17206
26767	19820
9970	7913
10312	7543
40348	27119
17519	13349
20566	15565
36026	25997
31372	9074
7662	6177
18952	1894
710	648
16098	12347
37691	27073
25470	84
17237	13138
32158	23443
14410	11106
17600	13407
34893	10735
14250	19
38358	27531
33667	24446
36257	26137
2650	2299
10156	8032
35695	25809
10725	8434
11661	2732
36258	26138
30958	796
28056	20673
7250	5896
2623	2276
16934	12906
36862	25564
11072	8679
15629	11989
41237	29483
5258	4381
7466	6034
6058	5039
31746	23191
6500	723
43979	31301
39653	84
12062	9392
10318	7543
42186	3789
6915	5661
3631	3073
5354	835
4200	3521
23342	3703
3500	2976
34627	9631
3950	3315
41450	29612
41363	10304
38349	27524
37044	3212
23314	17430
3814	3215
37984	27277
19595	14838
29028	21369
23384	17484
23868	17803
9681	7697
29951	21981
3630	3073
