roledby	actor
3459	701
16044	650
1226	919
1025	822
340	311
4023	435
12742	1928
17068	565
1685	311
1865	452
759	639
15222	686
3872	1400
3642	1689
6482	1934
8275	1040
15849	920
656	454
8523	210
10807	1804
4362	1787
6011	995
15863	1367
15709	1583
3986	1321
17183	1135
12404	1995
11215	270
1169	891
3955	1741
11025	579
13916	1197
9355	119
10052	1152
17003	1578
14452	1190
12563	504
3489	1113
492	440
3374	854
1911	81
7831	715
7879	1538
2030	1299
4873	1195
15148	1048
3958	1741
7787	1861
16372	1126
12754	1375
17130	699
6859	1254
13743	894
9967	1856
3869	1185
16195	575
9543	800
12054	480
8965	1775
10694	1534
10799	1461
10840	1211
3503	1189
7502	574
12477	626
9823	550
2319	1046
5870	864
1128	167
11221	1518
16669	1932
4049	763
330	301
16542	1122
3371	751
6372	1676
11111	1827
5805	140
8612	1778
13232	236
3813	1720
4645	334
847	700
9410	1852
1891	1236
15191	48
2642	851
6213	1025
8748	158
13518	500
14417	297
8444	584
14183	1666
8112	733
13156	429
11729	1960
5241	128
4484	406
12436	939
4971	1855
16598	761
4810	1824
6019	1704
11378	259
723	612
8424	749
3625	734
4862	1441
3626	1685
1963	1274
13164	1758
694	543
13451	990
10680	581
1751	609
17214	977
14556	1971
15702	1964
14171	1251
7903	360
11837	1461
5513	577
11910	1646
16813	1695
7908	360
17026	1528
3639	1560
5939	691
3042	469
11499	636
15375	1246
5329	1255
8633	274
15373	905
12937	1583
1114	866
774	652
9203	371
12393	1056
10271	1540
11440	1781
14733	1288
4601	1545
8227	1733
15628	757
15520	292
1469	453
2221	1372
16030	1932
3241	49
12890	581
10157	340
3226	1617
7488	1688
13808	559
368	337
5733	869
5796	1292
10512	1978
4523	1065
2850	125
10660	497
15358	706
5136	678
6607	1280
9499	1519
5180	842
5398	1142
3326	739
9434	142
2864	907
10231	744
6256	580
3705	838
6266	216
8430	245
2109	1294
12900	792
2131	779
2784	1347
3820	413
9072	478
13754	1281
1075	55
2980	509
14099	133
3212	1488
6259	1380
3197	634
6815	1512
15631	391
12921	229
9056	1001
3330	1095
4702	1312
1163	624
649	562
16179	1918
4106	1510
16998	713
14974	1121
11385	680
2271	287
16381	1955
3807	1
3292	1190
9264	1555
15877	1554
3112	618
8473	1377
8229	1659
5926	676
8901	571
2493	46
4304	779
13249	512
13779	148
10037	1655
15712	968
3316	1631
4966	1854
17031	534
11412	1141
3327	620
2185	1359
10373	726
8837	1779
1423	1027
12215	507
2108	1132
13567	1478
1333	979
10362	1776
15216	1162
14413	1671
3616	859
8772	672
6318	462
11972	1285
11836	1068
16772	1293
3523	1293
7523	1553
9039	1410
13633	1802
12912	1504
581	509
6828	1811
5570	892
1959	1096
11149	1719
12489	1628
13612	1395
3547	733
11496	1692
13733	1022
3130	562
1363	994
592	80
5052	1486
2666	930
12143	530
7597	1784
14036	1740
14260	1678
8992	290
9879	1474
15581	33
1096	78
7515	1191
16616	1438
1359	555
15463	683
7822	1108
3668	1410
14738	480
14966	183
5985	491
6444	159
7945	1965
14401	1074
7870	1921
8663	204
12239	1290
6662	1063
15487	60
3882	618
3634	607
3177	427
5036	1089
14034	1740
3376	481
9687	215
12147	1580
14714	1082
14916	1208
2662	1480
1742	1174
7237	334
9634	92
10824	1918
8989	465
2653	1440
13075	884
8203	1835
6747	759
9500	211
15881	872
14205	1692
8932	751
4424	784
9030	599
3368	1266
1105	862
15090	1841
11209	1697
15152	1864
14654	407
272	250
3005	126
6510	1935
6886	1586
17254	924
8305	393
10466	955
12139	1768
17029	1658
9402	703
14825	921
14888	1846
14717	722
14750	1127
6013	452
7894	1541
9474	757
10054	1582
13994	645
10602	385
8525	1503
10444	954
1920	680
3633	180
14296	12
5048	1506
11692	118
2942	1161
14580	1991
7556	688
1896	1243
2227	520
14258	709
15183	334
3232	1567
16754	1713
12816	884
11516	715
14303	1827
16093	622
7084	379
7251	1961
9703	780
3006	1569
2074	1185
13965	14
5645	393
4977	827
544	96
14249	1401
10819	1748
6911	1228
5550	1517
3600	1682
7175	634
1849	1230
15273	950
7259	574
12790	1998
7188	1319
5836	1750
2422	625
14398	1877
1104	861
11146	898
9927	1811
10664	1088
17168	1019
3003	550
2467	459
16567	801
13108	1947
14429	1770
4679	164
11126	1896
5710	70
6827	1818
15432	736
14490	1970
1343	983
13545	1559
10822	51
13813	1232
15156	453
1586	393
4517	1130
8063	674
11104	1472
10387	1728
354	324
7637	429
8188	1533
17086	982
921	753
668	516
10775	671
3249	1158
7165	754
1101	858
8731	1015
12099	1393
15932	1662
8999	248
15441	1437
13470	1956
14393	989
2104	1327
4379	583
9658	457
14863	1264
12878	1723
3147	56
1694	707
7448	852
1928	1188
8723	1206
6244	735
4888	1842
16202	1037
16458	804
11882	1389
8526	367
11797	330
9808	848
1683	1158
10749	1319
1056	838
14861	1070
11021	1984
10131	402
15110	667
11068	1624
2983	507
563	493
9283	1266
11969	734
13227	1173
4779	1819
9758	1574
15523	370
11348	1925
602	295
10803	163
5315	641
12494	26
5894	1248
15592	865
14357	1078
14259	38
3891	1734
741	628
3887	618
4692	246
14039	1740
4627	1166
11004	1531
13279	495
1265	941
13875	454
11596	51
8776	1726
10314	270
1811	490
9678	1477
6874	715
4944	1291
6136	992
4920	1746
6359	1588
11764	230
7837	836
11928	1311
6152	517
3831	667
4090	718
3432	321
8823	819
10858	418
13247	1300
6573	1368
14442	1304
11384	107
16185	1513
2021	452
6182	202
11792	84
3893	617
2683	1114
81	61
6126	1877
6737	979
15153	360
2311	334
10421	1480
2752	546
11065	777
2048	1307
6180	1047
10161	1454
12744	1678
4366	142
1314	174
11261	504
5828	529
363	332
13222	1786
8395	1861
3317	402
15598	1419
13768	1395
2090	854
6589	987
9709	1178
6854	1950
15739	1337
9125	873
2072	657
15025	324
10887	1805
11386	107
12938	326
14752	154
2521	116
15710	1505
10646	876
712	603
6588	987
9909	1330
7206	1954
1311	967
14512	1327
12908	571
15172	1987
614	534
9705	1147
14649	1485
2147	100
15685	1490
4495	1796
2570	109
9300	581
4234	182
16506	163
8493	747
15137	1903
5569	499
15484	535
15473	1165
11049	1681
12417	1670
14758	1723
6586	987
11525	1727
7289	1468
3681	1271
3106	1107
7020	400
5455	1390
3777	1070
6699	1147
16127	1994
2124	1334
7054	94
7300	969
9722	1728
14211	1626
14716	1618
6585	987
12650	1010
15039	917
7557	1374
15994	26
8786	500
9368	1153
14980	1707
4392	1011
541	196
4137	186
11810	1799
12156	1945
4291	888
16737	49
13471	1022
4365	1396
8461	97
15976	1646
14127	973
389	358
7866	1763
5667	1498
2545	937
5223	894
1346	983
10741	556
13978	1208
14394	428
7025	1479
9269	1956
12064	42
1180	502
6861	662
9872	16
14404	828
16208	1405
13066	1002
14669	108
8677	1359
5721	869
2727	1234
5116	1256
6310	339
10823	1803
8790	1284
12804	693
17049	1966
12989	696
8905	452
15033	917
932	648
1513	994
4780	664
8936	997
551	483
14713	1503
12415	1378
5274	24
8135	586
5831	485
3153	1062
17179	1917
10432	660
16626	1676
14041	1740
13261	610
8537	908
832	538
670	577
13007	1614
15600	980
11453	1640
15098	1878
9721	1968
4286	441
2540	944
5631	1476
239	220
6284	530
7972	838
11212	697
5815	1271
5860	250
2520	278
8673	593
5969	1687
4322	1779
5651	370
12492	506
3981	1634
5959	464
11501	406
15036	917
3575	200
13168	1291
3851	1728
7877	410
5510	1786
1971	47
7814	713
918	750
12268	1620
8950	1055
10867	387
2912	373
5122	1075
2713	422
10946	1860
16178	1306
3389	410
2896	1307
13402	263
871	717
16465	271
10610	1662
7401	1048
2091	1322
16591	1271
10219	305
10636	708
12367	794
15331	1867
1523	120
901	444
1340	827
4697	970
6369	517
4754	1084
5141	893
15594	736
6045	1241
3748	1700
1472	1055
7997	1310
16819	944
8195	359
11605	1450
14342	961
5685	786
1893	1084
12006	74
16713	270
9185	1418
9357	1985
16453	619
2171	615
182	166
4640	944
8073	14
9978	1555
3483	1131
14842	1242
13463	1415
12752	1271
3886	1078
13738	1401
7122	504
6439	492
1987	1282
7092	1753
9265	355
15638	1896
8722	1018
15497	1855
14997	1257
8044	1228
833	692
11842	1849
7215	1854
4262	219
5988	1739
8699	1276
6308	1308
14956	682
13475	1151
14686	1483
17149	1026
12996	1964
4851	1091
1369	998
1286	551
1819	1214
6818	663
6468	1889
3406	712
7525	1730
2733	417
6381	1404
9501	1479
6454	544
10560	1641
11793	575
11953	1758
11005	974
11334	1090
5438	1883
8980	357
4028	98
6217	312
16307	1939
5218	909
15966	980
11034	659
4203	280
10412	1923
2327	1398
258	237
516	457
5196	1390
11603	262
2929	551
6917	154
5749	947
6366	123
15828	919
14280	460
7636	1454
13326	1980
14887	1814
5357	922
9381	1185
7324	699
5972	629
8868	1936
16272	1281
13488	924
15124	562
6476	146
2905	756
11555	957
11964	656
17261	258
8961	1184
14174	1408
5804	1907
8118	316
14189	1277
10897	427
16773	1885
212	193
450	406
14108	875
2401	1423
10833	1683
3732	1480
2609	338
15476	1222
556	345
14416	1246
1095	856
2955	858
11249	1586
6768	1795
3160	844
11703	176
807	675
9724	1671
284	261
8505	1689
16887	1178
304	279
112	100
7005	435
13901	309
9093	656
3964	1743
2759	999
6543	778
4694	742
10815	119
11609	670
7325	1963
11506	1996
13564	432
11693	1810
13723	1644
8147	1779
8467	1796
7012	470
4332	324
12644	1151
7940	605
1257	835
15879	221
161	147
3183	1495
11352	1046
3440	459
896	734
4398	1785
1170	202
15374	1915
5412	958
14771	1704
8849	1556
10564	575
12844	1863
2472	297
14072	417
260	239
2508	453
17117	1787
1984	1184
3867	1732
6692	1810
1216	915
7256	271
12222	880
14756	1191
10769	870
6489	739
10267	668
9887	28
14567	1241
642	556
9057	1966
9548	585
14203	1656
4878	478
9313	669
13176	357
2060	674
3136	68
13560	1108
3749	1709
9648	114
3549	996
1377	1002
416	381
2562	951
13833	1452
2621	1469
13915	102
2953	509
17028	651
5927	1325
10853	332
6107	1780
9139	1470
7080	579
13561	1108
9400	634
5943	479
4171	1043
7387	2
11790	542
4481	81
13949	1074
2536	943
7720	1290
16918	271
3144	934
789	383
4925	1786
17216	1835
2772	1163
7883	60
9341	440
13674	1207
139	126
8294	801
1780	1191
8146	646
16895	1406
16655	42
15292	1586
2670	1483
14325	1431
4976	1416
7902	1177
10218	1035
4919	1149
12755	1468
8737	38
7914	345
15533	1851
14162	587
1212	913
6953	709
2997	1565
8972	1849
6414	916
16727	481
15985	1870
600	523
15557	1801
15446	309
2765	1504
1153	308
4112	544
2480	1445
16781	386
7336	1851
13734	1974
9613	1735
3689	1698
6634	294
15326	557
16987	892
12823	1603
8217	1186
4416	315
5186	1216
4860	77
3067	1296
1120	259
10575	1570
14240	1664
10892	354
8351	301
6779	374
9921	489
13445	283
567	496
5490	1177
7742	1186
5385	1057
10539	1395
5390	427
2671	1305
4657	998
15721	1756
14810	1026
2914	898
13588	597
4206	1661
6880	1910
1818	990
12153	1970
12943	1448
7039	653
1249	756
14605	580
10262	1711
14263	1062
14226	1741
1585	1015
11163	1938
12487	256
11330	1584
2745	945
9604	501
4178	396
12072	656
5056	541
8860	1365
9578	1010
16055	529
16177	360
15456	884
12018	84
4736	454
12577	769
2744	1499
4347	1231
17108	624
3443	1650
13289	545
16799	610
15290	1592
7970	1565
593	518
10613	77
12772	1503
1370	999
2451	1435
5747	1493
4719	1128
14185	1904
5706	940
4168	773
5807	1845
9843	1953
3525	782
9956	1844
15993	1758
12127	1115
840	697
12927	606
3723	753
514	314
3163	687
179	153
12258	387
13516	578
2960	1548
15582	1140
14223	1741
12628	1714
4985	86
16063	1624
9165	840
14340	733
5705	940
10191	1581
3436	1188
8152	1187
8779	1716
9003	174
909	745
9366	1010
13722	535
9219	1003
11958	1996
7774	1845
12113	1827
7268	1342
11167	1938
4760	478
3402	865
8207	504
8228	1533
882	60
15054	644
12881	1310
262	241
154	140
2272	921
13876	1047
11597	1598
12206	1451
16527	1715
16105	1438
6325	1762
16254	1850
15056	336
12990	232
3926	190
8864	603
9433	1122
11127	1383
4502	454
6282	209
1204	188
8179	1611
2471	1430
5690	867
13328	937
2415	1426
2580	607
2891	439
15486	1603
14310	746
10967	1640
11135	401
6975	1610
11328	671
4091	227
3171	988
3496	484
6479	1522
10921	445
777	655
5286	1281
2355	1409
14532	867
851	490
2178	526
9076	472
16477	1860
9113	1926
7026	1954
15024	579
12893	381
14703	106
7509	981
4122	718
15722	885
10239	859
4224	1719
3650	230
8857	303
8018	1087
16914	1069
717	607
3803	1717
10487	646
12173	125
12888	217
172	153
14405	665
3495	1664
7099	1568
4939	1769
4575	1657
326	297
9104	327
10618	1534
13848	1829
14302	46
7383	1965
3564	407
14187	1081
12398	1943
5334	985
2689	13
15393	1533
2214	1368
15412	264
13426	1511
14161	1493
12445	1646
11482	1772
4825	780
13707	395
14199	618
14489	1784
15752	533
1796	40
1946	1265
15171	971
14904	1226
16303	1471
11630	1617
2041	1302
10952	180
11177	1725
5587	864
365	334
2735	558
11141	1924
7380	323
7209	966
16559	1151
16658	936
5847	415
10105	1311
13795	1926
15653	885
6793	577
7649	1803
13373	1498
5899	1262
3290	1434
7798	738
15900	851
10119	354
11578	554
15488	1855
12361	1236
2541	491
16874	853
15937	463
6851	658
6312	1582
8344	1860
15549	694
12798	1625
14983	129
17092	1353
6409	622
12245	249
16663	474
7002	838
14227	870
14270	976
5646	565
16027	1529
16000	960
655	566
11534	1493
17016	157
3700	512
12785	419
1668	1148
5506	1528
5296	1096
6878	984
9273	1464
10125	1082
12975	1078
11305	1278
3482	386
7179	421
15766	1669
14333	1444
14570	1246
9976	1253
971	14
7694	1355
2516	531
6373	228
1929	182
16682	1318
84	72
8652	430
13709	151
10587	1639
9577	1010
11277	35
16872	1951
4208	786
3070	301
9946	95
15914	700
930	756
9281	1737
6171	1566
11755	1864
6653	1308
5264	956
10864	1568
15504	508
8317	375
14390	1107
3077	770
322	293
12437	1588
10570	1908
7024	1945
13159	1394
3394	1390
7051	531
7319	107
10050	402
14013	929
4906	1211
6610	985
8125	622
14700	973
4890	469
11045	1694
11560	573
890	730
2696	1493
44	43
11868	1513
16975	1070
15874	1307
8057	1228
12648	1439
6025	745
10433	156
3784	1070
15043	737
13486	621
11592	440
4749	1328
2682	980
16207	180
9629	180
7558	649
7393	1699
8610	500
1326	974
14793	1842
10890	1541
11566	936
11512	316
12939	1341
7514	1164
13820	123
15240	823
4191	914
2170	624
2599	1466
11514	404
16826	322
17290	775
11393	365
8445	1698
6966	520
13350	164
3476	1492
11422	1559
12084	735
6710	999
10543	680
10359	227
14243	1491
1183	333
8382	690
15678	1768
17226	42
17313	1803
16882	1454
11463	1033
12529	965
8311	1581
107	95
11843	894
3211	416
13356	164
571	500
7889	1772
15955	1778
13871	1624
13769	1808
672	579
9344	1389
17147	515
196	179
4161	947
7058	898
15569	1067
14822	748
7466	928
14451	461
11037	1666
11039	1030
12653	1984
12505	467
14624	724
15920	407
2790	474
5679	1483
4858	1665
5202	414
606	528
10001	791
10929	1184
16419	634
8405	939
9123	761
15784	1669
2156	625
11042	1838
15027	958
6516	1047
801	671
693	546
13269	1834
9468	1447
15909	137
12176	1989
10550	1713
14919	1980
8689	1002
6654	708
11194	1843
12321	1857
17099	1175
3251	1525
3613	219
14457	1912
6461	1046
1054	837
7878	1901
3207	1101
5428	1026
14324	1027
11957	1644
11331	1875
12200	1309
7085	1881
3299	729
1793	1201
10166	1287
4352	1784
11846	1007
5190	1534
1429	1031
4151	570
7465	826
4766	983
13847	1998
6272	1306
271	249
1745	1176
7530	355
2121	1331
10204	821
667	575
14090	1341
390	359
15548	512
1801	145
8876	1185
4767	983
14535	283
4040	1283
5856	1194
7076	1028
14137	1273
6115	319
852	118
16797	843
15639	764
6877	1395
9890	468
120	107
7845	146
12784	551
4551	211
10689	488
2148	1343
3518	1667
4769	69
8199	1658
14728	1467
2235	946
7990	1081
9870	774
4869	1840
1269	491
2111	1191
12240	1287
11863	1495
12566	1725
5489	616
356	271
8426	1007
10313	1083
1220	918
1337	363
3832	953
2193	1338
7627	1686
2103	1326
15395	1996
6711	999
10237	273
3201	700
13231	741
10036	210
8782	189
9876	1536
926	755
15971	1870
13500	1992
10922	37
10272	969
3734	1396
14063	417
14854	824
4200	1338
3039	659
6226	1903
1763	750
169	155
5952	1626
13100	1511
4354	537
5559	1768
11636	1175
11299	769
16488	1990
7619	471
14298	1426
4711	238
7418	581
2122	1332
8880	1978
10201	305
1298	202
13662	592
1412	1021
6379	1515
3747	5
9159	244
14805	1920
3150	934
16750	458
16948	729
8806	1256
13368	642
6990	1109
4975	531
12037	1863
6465	1257
13587	1491
14346	1273
1666	1146
4902	1217
6304	1577
8819	1986
4394	1456
13316	1643
8609	1706
11376	446
15298	1314
2793	175
3346	1149
8769	878
9090	665
1937	593
5594	1469
9450	779
7666	1623
14833	1792
1148	886
13572	887
1118	867
16215	1399
3663	1695
1684	52
11273	1200
16573	711
10470	1547
894	410
8075	1486
2708	427
7896	651
11604	322
2526	1172
7738	375
7411	649
131	118
15291	951
13907	267
9599	930
16444	119
4219	1533
16510	1462
13343	593
8403	938
5983	1286
15990	1727
1166	623
15408	864
13837	666
9009	329
11395	687
2574	607
500	445
7935	1846
15746	1795
4434	1555
2654	26
4995	1108
4819	1831
3913	1020
3018	510
3113	351
8450	1135
5391	1057
4323	1780
9740	1972
10200	1959
12043	777
11321	1697
8429	123
6719	1182
11003	279
5045	1784
7352	399
9580	1940
12570	723
5087	939
9256	1370
5937	479
5353	1879
3956	1742
8024	131
6469	131
7673	134
7164	1728
12001	1419
12363	1141
7072	1533
8270	1314
10787	42
4609	1238
3218	836
16259	59
3420	1178
10905	159
16943	543
14701	1039
13935	802
3080	1246
2326	1330
673	440
6974	422
14834	1001
13721	442
6721	1180
5999	584
17171	1309
7531	1463
2952	413
1520	529
5167	1547
2985	1561
13236	1487
16765	72
616	536
5693	356
8164	1902
441	397
12148	203
3517	1328
9369	994
5889	389
1892	1240
10189	964
5469	274
4129	1424
12288	450
2344	1170
9248	1078
14744	1036
6663	391
5253	1385
8134	200
10950	751
733	621
16614	1037
10020	1390
5531	57
11621	1461
3188	1608
7116	1131
8002	602
12287	450
1315	968
10958	1640
3484	365
15813	144
534	470
16572	711
7933	1118
1367	686
15519	1991
16267	1906
16275	1964
9754	1329
12870	1503
5973	1448
11054	1210
74	68
16549	607
8872	962
15657	945
14629	1003
3782	961
5464	854
7936	995
2248	664
137	124
14536	1568
7733	1192
8328	1234
17285	682
13265	1256
3205	184
14276	1956
11026	7
4739	660
5481	1582
4461	1350
595	519
1861	847
12040	745
7274	106
13150	818
5088	50
6774	828
9196	1886
7759	1707
4895	472
2596	982
15343	1791
15768	1603
4097	1761
5897	1593
2591	1112
2181	1356
1389	999
8066	144
8092	1537
13046	137
15539	79
6456	145
15405	1514
12405	1586
4796	142
4894	472
7018	399
13091	1860
4722	1464
800	670
3785	961
8774	334
10876	1088
15913	277
6390	1370
355	325
10040	1012
2898	1030
6048	1918
11364	1496
126	113
14972	416
12634	1227
2535	838
5290	1281
8381	503
9541	1594
1203	910
305	280
5047	411
2686	907
8491	1724
14508	647
1255	936
4006	535
8522	1950
11310	819
3997	775
13799	129
14228	734
16180	453
8368	1079
11998	39
942	756
8625	567
9990	1916
10576	258
7461	1293
11801	648
3892	615
15261	372
6229	707
7700	428
16783	342
16399	1535
14720	1671
12743	1459
5160	527
1925	630
6021	1530
6348	388
12351	775
2720	101
5482	1647
9818	1319
14315	1900
3022	1573
1536	225
3375	1446
6477	89
11271	1612
7189	1594
13550	1790
1762	1184
17239	819
1260	938
3342	614
2003	433
11608	935
3580	731
13700	8
1146	884
10378	969
15730	630
11416	730
8709	495
14808	765
5425	821
8160	1981
14503	1134
9737	1550
13330	521
4133	1319
13347	154
11763	1779
7293	201
17266	1355
3479	1565
6716	649
9668	791
6164	1508
9044	1417
3308	281
223	204
13884	902
16509	1840
8814	1572
3715	1667
2190	1023
4172	947
630	548
2186	1263
13344	89
11428	943
16217	1895
12735	1730
4785	704
8378	550
16646	1018
10287	411
1933	1257
13351	1128
12564	1921
784	301
1300	961
15667	1805
12606	424
13041	22
16501	1015
7521	1838
8647	425
13817	111
3760	369
12806	525
16192	1224
13827	1976
15275	523
3167	920
8810	1879
1402	872
7047	1554
7944	554
12978	1281
9465	1299
2342	825
8431	334
336	307
1747	644
13504	1803
2771	1506
4433	541
6301	391
461	414
4516	1231
2755	1500
589	515
9184	725
2141	1319
1857	273
5641	1224
16285	599
10199	1702
2082	1072
1714	511
3606	1314
10300	1994
2732	1173
7614	375
15414	1522
13277	874
6237	146
193	176
2406	665
8103	959
9640	745
924	175
5387	902
9006	1476
10893	135
16400	1918
152	138
11110	46
5542	538
3200	654
8597	645
1653	748
2913	1490
311	284
11360	783
16712	119
4318	142
8688	438
16252	1994
8049	1604
9751	422
10915	1746
1022	644
15850	1602
12025	1106
13958	1384
14546	77
5986	929
854	704
8708	495
13652	885
10884	1085
11046	448
6511	1487
11649	391
6053	885
1815	233
13763	1512
11989	222
4562	976
8123	614
16831	629
17265	1846
3095	324
14918	627
11583	1446
9811	1919
10221	1866
16456	1707
15274	1008
2202	805
14148	40
14279	36
10940	410
15437	1161
2859	1419
232	213
9665	156
4048	856
6959	1062
16184	538
572	501
1939	730
7781	467
14308	1960
6954	1654
2071	1314
2518	365
14617	1758
13780	317
4626	305
11633	1091
8943	1351
14761	685
13930	1703
10827	129
7819	948
3733	1707
2465	65
4891	473
6999	1620
16971	99
16112	9
5262	474
11606	1774
16235	161
10655	1094
15680	1267
1560	858
3116	531
10747	1592
14588	112
6944	1577
392	30
17106	614
13598	346
5062	1007
3868	672
13591	176
3742	1048
7875	1941
10811	1506
4147	1765
3223	143
10113	883
15595	1524
1968	1276
8931	892
14832	901
7234	1377
8425	944
9786	1522
17132	1753
7233	1427
2089	148
13929	1357
3107	64
9777	1937
8198	502
16885	820
13142	282
9988	1958
3786	1646
11181	566
12556	1217
1712	1167
14795	882
8964	506
2434	835
6920	1238
773	651
3210	1612
3636	1686
15696	835
16434	1682
16686	1530
4020	1505
3568	515
3083	1584
11590	1522
14165	1775
14481	806
3435	431
696	594
6297	1217
6446	388
13444	725
33	32
10684	408
17196	1872
4109	414
8021	1942
6547	992
11673	1979
14561	121
10882	894
10251	815
10172	868
15387	1996
11175	141
3082	1537
9928	1855
16462	1140
14012	1948
5384	1089
9783	1522
10852	1045
13039	122
8898	603
2305	1096
6805	401
12828	563
10173	868
8151	1260
10162	224
7730	1295
8995	129
11611	582
101	89
17104	620
1571	1105
3719	924
2592	782
11898	599
360	329
10898	895
1854	1232
13386	243
2546	702
7942	309
16848	1083
13968	1102
7600	129
14675	677
16540	385
9762	1154
13293	1917
10597	924
7420	1703
12394	326
505	449
8408	945
11805	1672
13627	895
13374	87
9869	1315
3087	1586
6017	1838
15897	1053
12561	1635
2105	1328
11055	995
2478	1444
1829	1219
3073	1337
6949	901
14959	1434
2294	387
7137	1488
8268	289
5563	204
13977	612
14097	202
2606	730
11362	355
10243	98
14635	1856
4907	1680
15884	274
8283	1099
4176	1768
380	349
281	258
9612	1951
9968	113
14338	1808
1637	723
14578	1163
8959	1506
2783	871
9200	1236
757	584
1807	1208
2944	1544
8007	1702
10668	728
12070	1696
3838	385
8586	1105
9813	602
3903	1352
1839	1224
3287	682
8581	671
11048	1834
13438	1594
14253	1527
14124	648
11027	342
5362	1841
12497	1538
885	373
15855	323
6847	1042
10650	1524
5070	1091
4664	1431
1150	393
11978	456
15622	1
1392	1011
4608	1497
3595	1067
1976	1279
15094	1960
6882	1399
5352	1738
4952	1598
12441	1422
16269	388
11524	1023
12329	1121
10528	690
16908	934
12071	1810
3103	1250
15450	363
575	504
7282	931
2436	1135
7184	1923
7498	1771
4801	1800
16331	1469
7344	1402
11821	565
2335	1402
7495	1643
34	33
5405	17
15842	1602
3570	1061
14229	1518
12032	1958
15769	27
14510	686
1465	485
1688	1046
16858	1430
6073	322
13539	1998
11625	262
6345	230
9753	135
562	492
10241	366
14930	535
7430	1451
5406	17
7395	592
16099	1167
1290	955
13336	1961
11401	1751
138	125
7276	143
8269	576
9134	1818
1775	1186
7356	1936
15735	23
1379	1004
411	377
13435	1221
14998	301
373	342
12574	852
4276	469
14890	1875
11932	12
6890	1951
9546	1765
16810	319
7512	1429
5414	1482
302	277
4141	581
3599	1070
4714	1372
12090	785
8764	1599
2359	1413
6082	1529
9424	644
14334	1875
1924	491
13678	82
15529	1685
3405	816
2656	1478
9601	941
15003	52
3470	1619
13397	1595
10413	870
16649	1741
16652	1265
7527	1169
15287	1210
5049	1543
881	686
6184	854
6481	1384
16605	1684
14326	527
2251	635
16273	1970
15845	1602
1596	1118
5997	79
4241	169
1576	1108
7639	1703
8848	1449
2584	1328
1732	64
7100	1436
303	278
13922	1447
6776	1436
2860	1524
8871	159
16709	275
14130	1304
1883	1240
8016	956
14693	265
5448	1688
1201	833
1135	574
13317	1089
4706	1120
6577	342
12982	1395
2636	1474
10334	1122
6063	693
2026	854
905	741
3235	1619
12175	110
11189	1464
4898	1103
2966	1552
8326	1977
156	142
7562	1176
10624	527
11594	1355
2469	1442
9795	1273
16171	1567
3092	1588
14160	641
3963	1065
4139	1066
1816	477
6245	1565
5869	1212
2110	1329
8574	1240
10051	1529
9919	695
16904	1492
4735	436
8298	693
8627	1706
979	791
569	498
4681	165
13559	764
1364	995
7508	1895
12303	1084
4199	510
17050	1020
4338	646
9954	1957
13698	198
14616	892
515	456
15532	1657
2252	218
9067	490
4053	1145
1919	819
1092	854
1718	58
9353	1084
10598	1316
6137	684
13454	340
13495	1635
8383	1645
15288	1608
2413	623
2154	238
16246	1376
913	123
8463	309
12678	1984
2024	1295
5356	192
13911	529
7561	143
9387	854
5736	535
9407	107
2543	940
8927	476
1618	9
8878	1053
10730	1592
7118	1528
7691	1355
11408	1388
6881	1259
9884	273
4384	92
1573	474
15866	1687
13004	1302
6742	556
6490	1038
8509	1324
8020	908
2673	1485
8013	359
7911	1726
5236	93
13554	764
15586	1697
1986	983
9215	1492
10968	522
1282	951
7191	1375
11205	1338
3357	1080
14784	1181
9975	1755
11823	1255
6149	1398
6535	1887
8623	837
12748	1528
12580	1725
12528	45
16337	1230
4935	4
9074	76
13078	1220
10363	948
875	721
7860	1081
8751	1821
4685	169
6888	184
10621	1415
13869	451
2967	734
15804	1052
1141	881
12355	1689
13942	370
16531	1088
10275	1671
4300	1706
3806	1193
7153	180
3607	933
8022	1751
478	108
6749	348
16889	730
4958	1237
7726	631
6307	1226
16461	184
14435	694
8958	980
9071	1379
899	737
2717	830
335	306
8512	854
15511	232
16627	1801
1307	964
4572	862
3640	1092
17198	1483
16336	334
13940	715
1124	868
16782	1908
16722	1825
5235	99
15219	464
695	593
4389	1069
5079	1057
8850	1637
11781	501
9689	1052
13262	874
16231	1191
557	487
8026	1607
148	135
132	119
8615	570
4552	208
579	508
16003	608
3356	580
3757	360
247	226
8875	1914
9045	1115
10169	1030
497	443
15315	1692
16574	1412
14992	70
975	212
1122	868
612	533
7712	512
7670	506
11171	983
12397	1039
5307	658
14040	999
9992	1315
16478	696
310	67
10389	1555
14356	1607
4368	1009
17070	1486
1176	13
10471	534
5508	1648
3834	1287
1677	1154
8803	1212
3998	1746
2834	475
9002	49
12954	1637
4961	1248
10234	1725
7253	622
14530	717
2371	411
10635	1988
7768	608
13812	34
12142	189
16947	467
13543	1770
16106	365
5471	674
7254	622
9695	903
2843	1477
40	39
13607	1912
9996	59
10012	1479
14175	1021
3557	1673
9399	1314
4207	1198
16902	994
8487	1442
900	738
13507	1881
13806	849
115	102
10969	1721
7928	763
4602	1551
1708	1166
12020	1926
4308	888
8559	1943
12125	1185
9286	789
4085	546
9933	837
7988	1058
522	352
5064	1198
6040	1917
9146	1274
